summary_id,period_id,geo_id,market_def_id,total_market_value_usd,total_market_volume_std
90630,202206,8,904,667609.104,95033.4
90631,202206,9,900,431143.668,54477.45
90632,202206,9,901,246331.776,29805.78
90633,202206,9,902,1417580.3399999999,80429.91600000001
90634,202206,9,903,419597.88,78711.588
90635,202206,9,904,504970.25999999995,132510.828
90636,202206,10,900,219222.492,62191.2
90637,202206,10,901,209143.37999999998,5795.88
90638,202206,10,902,624645.348,31357.44
90639,202206,10,903,1369952.82,86963.064
90640,202206,10,904,1157861.5559999999,36481.08
90641,202206,11,900,415400.028,52217.16
90642,202206,11,901,498806.088,53260.08
90643,202206,11,902,1067923.416,120045.95999999999
90644,202206,11,903,582645.54,185740.62
90645,202206,11,904,1887081.516,149674.014
90646,202206,12,900,404632.2,155260.8
90647,202206,12,901,226610.65199999997,10175.562
90648,202206,12,902,35639.159999999996,806.2800000000001
90649,202206,12,903,592277.076,58504.32
90650,202206,12,904,177304.308,30779.399999999998
90651,202206,13,900,281184.876,17610.948
90652,202206,13,901,353645.136,19588.08
90653,202206,13,902,1695230.076,190619.448
90654,202206,13,903,1689924.876,213017.436
90655,202206,13,904,446304.78,7604.339999999999
90656,202206,14,900,309588.756,80503.5
90657,202206,14,901,171982.34399999998,4517.88
90658,202206,14,902,445085.868,77332.8
90659,202206,14,903,1030392.4439999999,31648.38
90660,202206,14,904,482862.3,107613.48
90661,202206,15,900,810635.136,64148.78400000001
90662,202206,15,901,368589.072,36232.259999999995
90663,202206,15,902,905346.0480000001,37955.28
90664,202206,15,903,1580000.9640000002,77168.484
90665,202206,15,904,882667.1159999999,82371.12000000001
90666,202206,16,900,651570.036,78209.436
90667,202206,16,901,153493.116,34246.92
90668,202206,16,902,1491234.1560000002,115705.92
90669,202206,16,903,167743.644,25249.2
90670,202206,16,904,1444620.9599999997,70826.16
90671,202206,17,900,1139571.336,183884.34
90672,202206,17,901,658053.264,47279.22000000001
90673,202206,17,902,669656.1959999999,56101.2
90674,202206,17,903,132968.088,5145.0
90675,202206,17,904,449563.39200000005,160273.29
90676,202206,18,900,314675.51999999996,38380.08
90677,202206,18,901,77895.948,15453.503999999999
90678,202206,18,902,397807.8,48432.696
90679,202206,18,903,1320678.048,43320.984
90680,202206,18,904,355247.06399999995,108092.91599999998
90681,202206,19,900,283665.792,59081.28
90682,202206,19,901,473936.028,60396.551999999996
90683,202206,19,902,1345397.196,105699.16800000002
90684,202206,19,903,193207.15200000003,81357.9
90685,202206,19,904,1783040.124,49963.53
90686,202206,20,900,1322642.652,149388.51
90687,202206,20,901,540185.94,16206.480000000001
90688,202206,20,902,1087618.704,72356.448
90689,202206,20,903,814921.2960000001,61420.2
90690,202206,20,904,1408688.652,46832.76
90691,202206,21,900,342066.696,20724.96
90692,202206,21,901,363702.504,84027.0
90693,202206,21,902,365988.972,14579.159999999998
90694,202206,21,903,1837383.852,219462.3
90695,202206,21,904,697533.5519999999,89506.026
90696,202206,22,900,484074.7079999999,114138.114
90697,202206,22,901,394578.588,14949.143999999998
90698,202206,22,902,832640.0039999998,62654.376000000004
90699,202206,22,903,436609.94399999996,153306.672
90700,202206,22,904,640688.424,64180.08
90701,202206,23,900,1264999.0079999997,174496.092
90702,202206,23,901,1505786.112,83881.56
90703,202206,23,902,588175.0920000001,103929.36
90704,202206,23,903,775243.428,226369.188
90705,202206,23,904,526298.628,85846.614
90706,202206,24,900,308436.80399999995,122929.212
90707,202206,24,901,915382.044,164220.18
90708,202206,24,902,941065.08,131386.116
90709,202206,24,903,594461.112,102976.77
90710,202206,24,904,779425.4519999999,113206.14
90711,202207,1,900,241115.112,51363.84
90712,202207,1,901,381227.29199999996,48528.36
90713,202207,1,902,476367.984,35060.16
90714,202207,1,903,199448.292,19671.6
90715,202207,1,904,222668.184,25610.76
90716,202207,2,900,59125.88399999999,2286.9539999999997
90717,202207,2,901,638397.4079999999,38121.0
90718,202207,2,902,223996.02,45200.88
90719,202207,2,903,895932.804,72076.968
90720,202207,2,904,470140.71599999996,148339.19999999998
90721,202207,3,900,557573.46,39331.38
90722,202207,3,901,815987.604,48196.799999999996
90723,202207,3,902,404687.928,19654.44
90724,202207,3,903,306982.956,35556.299999999996
90725,202207,3,904,1101800.124,54310.566
90726,202207,4,900,1025037.9720000001,112829.25600000001
90727,202207,4,901,130051.23599999999,54150.888
90728,202207,4,902,698311.944,30606.719999999998
90729,202207,4,903,73645.212,79417.2
90730,202207,4,904,1329355.044,25723.68
90731,202207,5,900,617863.308,165364.97999999998
90732,202207,5,901,353860.872,23871.72
90733,202207,5,902,1050883.152,62306.28
90734,202207,5,903,390968.724,36909.912000000004
90735,202207,5,904,362148.67199999996,86532.75600000001
90736,202207,6,900,282670.728,62439.299999999996
90737,202207,6,901,515838.984,37777.200000000004
90738,202207,6,902,916050.528,67102.38
90739,202207,6,903,78967.488,39744.6
90740,202207,6,904,523032.26399999997,14606.699999999999
90741,202207,7,900,284853.03599999996,65631.612
90742,202207,7,901,478972.70399999997,25536.120000000003
90743,202207,7,902,888846.744,56406.816
90744,202207,7,903,338880.324,44191.92
90745,202207,7,904,1235704.2599999998,31106.136000000002
90746,202207,8,900,254645.32799999998,26892.0
90747,202207,8,901,522924.036,32146.415999999997
90748,202207,8,902,1273190.532,69526.176
90749,202207,8,903,665819.4,94085.724
90750,202207,8,904,1348293.2519999999,194130.78000000003
90751,202207,9,900,723655.8840000001,23455.248
90752,202207,9,901,1024527.5519999999,203775.74399999998
90753,202207,9,902,344468.412,37275.156
90754,202207,9,903,981359.9759999999,154458.10799999998
90755,202207,9,904,616559.2559999999,21465.87
90756,202207,10,900,336758.1,95219.7
90757,202207,10,902,1103350.98,172845.54
90758,202207,10,903,122432.57999999999,13660.068
90759,202207,10,904,350343.756,137737.5
90760,202207,11,900,125169.696,8346.150000000001
90761,202207,11,901,406199.712,41157.53999999999
90762,202207,11,903,1043906.148,194082.20399999997
90763,202207,11,904,970980.588,63124.554
90764,202207,12,900,283457.81999999995,60722.1
90765,202207,12,901,763368.6,38037.401999999995
90766,202207,12,902,1199614.6439999999,120159.29999999999
90767,202207,12,903,1198071.696,205164.6
90768,202207,12,904,404793.228,107813.41200000001
90769,202207,13,900,158552.38799999998,74396.16
90770,202207,13,901,520253.796,51957.78
90771,202207,13,902,495849.828,107714.27999999998
90772,202207,13,903,2167304.256,135766.51200000002
90773,202207,13,904,1395500.124,155966.772
90774,202207,14,900,305703.828,83477.16
90775,202207,14,901,1344951.396,167361.06000000003
90776,202207,14,902,721276.98,56225.52
90777,202207,14,903,1955150.028,223260.552
90778,202207,14,904,1007721.6359999999,58492.32
90779,202207,15,900,301955.016,89129.76
90780,202207,15,901,918784.5480000001,74503.284
90781,202207,15,902,628504.656,49673.88
90782,202207,15,903,358358.724,64979.61
90783,202207,15,904,364592.04,295966.2
90784,202207,16,900,332516.98799999995,25558.644000000004
90785,202207,16,901,531239.3879999999,26507.819999999996
90786,202207,16,902,741793.356,101386.43999999999
90787,202207,16,903,894580.0079999999,77636.09999999999
90788,202207,16,904,844301.8439999999,163471.74000000002
90789,202207,17,900,984344.5799999998,159162.96
90790,202207,17,901,1399340.652,140166.84
90791,202207,17,902,93474.44399999999,6000.0
90792,202207,17,903,428872.332,85231.32
90793,202207,17,904,216540.65999999997,61536.36
90794,202207,18,900,636210.8279999999,96138.39
90795,202207,18,901,572437.08,45017.928
90796,202207,18,902,442555.15199999994,17557.5
90797,202207,18,903,1009942.896,179359.42799999999
90798,202207,18,904,863109.5399999999,77876.81999999999
90799,202207,19,900,482837.676,31231.542
90800,202207,19,901,394123.38,22782.953999999998
90801,202207,19,902,976670.0039999998,106594.92
90802,202207,19,903,1639109.1840000001,149064.936
90803,202207,19,904,360685.68,47250.75
90804,202207,20,900,1311843.108,185797.596
90805,202207,20,901,341132.952,49146.744
90806,202207,20,902,1189949.3159999999,157610.94
90807,202207,20,903,405050.724,146091.72
90808,202207,20,904,372430.584,20814.059999999998
90809,202207,21,900,265541.91599999997,50659.049999999996
90810,202207,21,901,514288.344,39583.68
90811,202207,21,902,729814.836,46461.78
90812,202207,21,903,2437866.372,144097.788
90813,202207,21,904,1158165.132,45535.614
90814,202207,22,900,1502123.412,111619.66799999999
90815,202207,22,901,533057.856,58449.18
90816,202207,22,902,1577379.564,99065.64000000001
90817,202207,22,903,1868156.148,215786.82
90818,202207,22,904,385586.0399999999,159636.0
90819,202207,23,900,415442.2079999999,83325.48
90820,202207,23,901,1626452.376,88706.89799999999
90821,202207,23,902,1739686.4039999999,154214.87999999998
90822,202207,23,903,49739.087999999996,47798.4
90823,202207,23,904,581891.5199999999,19993.164
90824,202207,24,900,413155.18799999997,12897.348
90825,202207,24,901,297415.99199999997,17408.94
90826,202207,24,902,356623.632,41167.38
90827,202207,24,903,1944332.988,108242.52
90828,202207,24,904,1412372.4239999999,178901.69999999998
90829,202208,1,900,391485.408,20194.14
90830,202208,1,901,706528.632,35481.678
90831,202208,1,902,742135.656,53409.659999999996
90832,202208,1,903,1212165.756,42081.828
90833,202208,1,904,602842.68,196072.86
90834,202208,2,900,493093.404,37966.092000000004
90835,202208,2,901,284793.624,29467.44
90836,202208,2,902,222549.33599999998,6815.040000000001
90837,202208,2,904,750670.3319999999,82888.218
90838,202208,3,900,391710.89999999997,149493.462
90839,202208,3,901,530356.524,40362.36
90840,202208,3,902,1520060.712,158321.01599999997
90841,202208,3,903,1148938.392,143791.62600000002
90842,202208,3,904,260742.36000000002,40363.799999999996
90843,202208,4,900,290641.284,38469.6
90844,202208,4,901,658750.788,22108.62
90845,202208,4,902,480409.44,63438.083999999995
90846,202208,4,903,1407767.22,44865.612
90847,202208,4,904,296205.048,32426.34
90848,202208,5,900,1000984.404,109531.56
90849,202208,5,901,326347.35599999997,150341.874
90850,202208,5,902,518380.78799999994,31171.68
90851,202208,5,903,1480350.2519999999,122222.27999999998
90852,202208,5,904,212417.41199999998,67795.86
90853,202208,6,900,124126.11599999998,12771.119999999997
90854,202208,6,901,838837.044,32508.0
90855,202208,6,902,1066366.608,81381.672
90856,202208,6,903,815429.88,106949.4
90857,202208,6,904,20921.291999999998,2781.108
90858,202208,7,900,318549.36,51495.99
90859,202208,7,901,1160416.344,108435.36
90860,202208,7,902,747235.188,49343.219999999994
90861,202208,7,903,1391806.848,219461.69999999998
90862,202208,7,904,442269.324,185033.55
90863,202208,8,900,510121.33199999994,54144.96
90864,202208,8,901,423900.228,39717.12
90865,202208,8,902,129003.51599999999,2874.96
90866,202208,8,903,454330.14,119235.564
90867,202208,8,904,294280.404,73100.712
90868,202208,9,900,676965.144,44619.582
90869,202208,9,901,253687.272,62074.043999999994
90870,202208,9,902,794282.1,54642.18
90871,202208,9,903,1029709.8119999999,66175.08
90872,202208,9,904,233790.792,21213.780000000002
90873,202208,10,900,602968.2839999999,40474.367999999995
90874,202208,10,901,225474.672,113835.48
90875,202208,10,902,593095.788,20187.96
90876,202208,10,903,284832.648,36823.2
90877,202208,10,904,1154089.1639999999,20851.344
90878,202208,11,900,240068.088,120505.56
90879,202208,11,901,644459.7,62932.32000000001
90880,202208,11,902,535049.76,24902.639999999996
90881,202208,11,903,1556380.896,184332.492
90882,202208,11,904,296164.2,38484.719999999994
90883,202208,12,900,1027461.852,87105.522
90884,202208,12,901,1086557.544,191832.54
90885,202208,12,902,418737.54,55570.176
90886,202208,12,903,1896794.412,117675.69000000002
90887,202208,12,904,1498251.984,111163.14
90888,202208,13,900,304725.312,18899.916
90889,202208,13,901,579495.12,29223.54
90890,202208,13,902,476985.96,19799.819999999996
90891,202208,13,903,699301.8599999999,153505.44
90892,202208,13,904,294804.852,142500.714
90893,202208,14,900,288326.30399999995,101759.34
90894,202208,14,901,477266.316,90799.86600000001
90895,202208,14,902,748892.628,101899.00799999999
90896,202208,14,903,1216277.004,74624.81999999999
90897,202208,14,904,416797.48799999995,86422.82400000001
90898,202208,15,900,1165001.676,221731.38000000003
90899,202208,15,901,668209.5959999999,93831.228
90900,202208,15,902,493583.45999999996,87802.068
90901,202208,15,903,575713.776,90839.87999999999
90902,202208,15,904,745376.532,45836.316
90903,202208,16,900,1013730.168,75121.59
90904,202208,16,901,754521.288,81465.57599999999
90905,202208,16,902,1034621.304,42207.719999999994
90906,202208,16,903,1253142.432,85736.64
90907,202208,16,904,857530.2239999998,129330.47999999998
90908,202208,17,900,1096637.076,196893.9
90909,202208,17,901,162060.42,16392.48
90910,202208,17,902,625763.424,68014.73999999999
90911,202208,17,903,647164.56,97391.24399999999
90912,202208,17,904,582595.512,71766.552
90913,202208,18,901,459443.412,34034.4
90914,202208,18,902,511193.328,48974.4
90915,202208,18,903,345961.512,33281.4
90916,202208,18,904,565321.848,64151.399999999994
90917,202208,19,900,929752.632,134964.12
90918,202208,19,901,1069535.916,155901.42
90919,202208,19,903,543183.204,128005.5
90920,202208,19,904,1015462.7159999999,126082.39199999999
90921,202208,20,900,1601380.176,195765.50999999998
90922,202208,20,901,932558.544,44572.740000000005
90923,202208,20,902,532193.952,54531.50399999999
90924,202208,20,903,671719.62,140022.97199999998
90925,202208,20,904,329778.528,40400.58
90926,202208,21,900,254550.036,73375.08
90927,202208,21,901,823145.688,65467.38
90928,202208,21,902,365182.536,15858.0
90929,202208,21,903,906092.1599999999,130359.55199999998
90930,202208,21,904,351107.17199999996,115983.99
90931,202208,22,900,495548.50800000003,121118.04000000001
90932,202208,22,901,611290.668,110442.18
90933,202208,22,902,397082.544,23561.64
90934,202208,22,903,233919.384,67805.04
90935,202208,22,904,252354.37199999997,31130.28
90936,202208,23,900,796361.556,72831.22799999999
90937,202208,23,901,550058.2679999999,27375.24
90938,202208,23,902,881579.0639999999,44602.128000000004
90939,202208,23,903,820300.2119999999,58783.68
90940,202208,23,904,669955.6799999998,50514.612
90941,202208,24,900,779569.044,73391.94
90942,202208,24,901,217857.192,62307.78
90943,202208,24,902,384803.94,27328.859999999997
90944,202208,24,903,989077.8359999999,110418.23999999999
90945,202208,24,904,788832.2279999999,125469.132
90946,202209,1,900,1704216.672,57123.624
90947,202209,1,901,411874.656,33038.388
90948,202209,1,902,1363321.1639999999,113739.72
90949,202209,1,904,615633.24,41080.956000000006
90950,202209,2,900,684728.3879999999,58185.906
90951,202209,2,901,751463.7840000001,74635.728
90952,202209,2,902,788661.4799999999,45859.13999999999
90953,202209,2,903,1198739.16,295255.98
90954,202209,2,904,784628.484,74576.424
90955,202209,3,900,852409.188,93228.12000000001
90956,202209,3,901,376536.828,27325.320000000003
90957,202209,3,902,565495.5719999999,42028.44
90958,202209,3,903,1061326.3320000002,197232.01200000002
90959,202209,3,904,904462.44,100007.16
90960,202209,4,900,252309.228,81899.04
90961,202209,4,901,432396.80399999995,22965.0
90962,202209,4,902,370589.376,50582.244
90963,202209,4,903,1186017.48,260153.862
90964,202209,4,904,335719.41599999997,33957.69
90965,202209,5,900,112565.96399999999,8949.708
90966,202209,5,901,1486847.2559999998,136866.78
90967,202209,5,902,528246.684,25977.24
90968,202209,5,903,1821548.352,175291.55999999997
90969,202209,5,904,1399954.644,19224.396
90970,202209,6,900,769261.3919999999,87539.856
90971,202209,6,901,512924.2079999999,27133.92
90972,202209,6,902,399785.424,55321.560000000005
90973,202209,6,903,813397.824,231156.24000000002
90974,202209,6,904,917307.4079999999,91123.56
90975,202209,7,900,671061.204,100124.64
90976,202209,7,901,550582.824,48485.28
90977,202209,7,902,1188252.852,184565.67599999998
90978,202209,7,903,1045354.4519999999,110072.46
90979,202209,7,904,177322.392,14988.0
90980,202209,8,900,443762.136,94211.64
90981,202209,8,901,946276.6079999999,168822.144
90982,202209,8,902,507751.42799999996,88137.024
90983,202209,8,903,238119.408,25063.5
90984,202209,8,904,933114.48,178265.04
90985,202209,9,900,394706.148,16636.68
90986,202209,9,901,401390.772,40713.060000000005
90987,202209,9,902,60848.376000000004,3502.7999999999997
90988,202209,9,903,3391352.736,188735.34
90989,202209,9,904,65546.016,3625.9200000000005
90990,202209,10,900,685206.456,143674.56
